"","LC","T_MAPCODE","NMB","n","km2"
"11397","1","Gd6","99",53907,21.5628
"11398","2","Gd6","99",52,0.0208
"11399","3","Gd6","99",1,0.0004
"11400","4","Gd6","99",1,0.0004
"11401","5","Gd6","99",114,0.0456
"11402","6","Gd6","99",0,0
"11403","7","Gd6","99",1,0.0004
"11404","1","Gd7","99",3364696,1345.8784
"11405","2","Gd7","99",1112,0.4448
"11406","3","Gd7","99",629,0.2516
"11407","4","Gd7","99",306,0.1224
"11408","5","Gd7","99",358,0.1432
"11409","6","Gd7","99",0,0
"11410","7","Gd7","99",136,0.0544
"11411","1","Gd8","99",43231803,17292.7212
"11412","2","Gd8","99",60434,24.1736
"11413","3","Gd8","99",116971,46.7884
"11414","4","Gd8","99",11535,4.614
"11415","5","Gd8","99",7000923,2800.3692
"11416","6","Gd8","99",246,0.0984
"11417","7","Gd8","99",1394,0.5576
"11418","1","Gd9","99",4640508,1856.2032
"11419","2","Gd9","99",0,0
"11420","3","Gd9","99",577,0.2308
"11421","4","Gd9","99",4258,1.7032
"11422","5","Gd9","99",875484,350.1936
"11423","6","Gd9","99",0,0
"11424","7","Gd9","99",0,0
"11425","1","Gh1","99",20346816,8138.7264
"11426","2","Gh1","99",242060,96.824
"11427","3","Gh1","99",34708,13.8832
"11428","4","Gh1","99",42917,17.1668
"11429","5","Gh1","99",244806,97.9224
"11430","6","Gh1","99",1299,0.5196
"11431","7","Gh1","99",14032,5.6128
"11432","1","Gh10","99",14524885,5809.954
"11433","2","Gh10","99",5303409,2121.3636
"11434","3","Gh10","99",251231,100.4924
"11435","4","Gh10","99",670865,268.346
"11436","5","Gh10","99",43321065,17328.426
"11437","6","Gh10","99",177300,70.92
"11438","7","Gh10","99",665268,266.1072
"11439","1","Gh11","99",1042093,416.8372
"11440","2","Gh11","99",236266,94.5064
"11441","3","Gh11","99",6887,2.7548
"11442","4","Gh11","99",76476,30.5904
"11443","5","Gh11","99",908100,363.24
"11444","6","Gh11","99",1214,0.4856
"11445","7","Gh11","99",37869,15.1476
"11446","1","Gh12","99",552600,221.04
"11447","2","Gh12","99",107836,43.1344
"11448","3","Gh12","99",2292,0.9168
"11449","4","Gh12","99",60125,24.05
"11450","5","Gh12","99",27880,11.152
"11451","6","Gh12","99",65958,26.3832
"11452","7","Gh12","99",7022,2.8088
"11453","1","Gh13","99",5309907,2123.9628
"11454","2","Gh13","99",1227587,491.0348
"11455","3","Gh13","99",14681,5.8724
"11456","4","Gh13","99",298252,119.3008
"11457","5","Gh13","99",2491963,996.7852
"11458","6","Gh13","99",13156,5.2624
"11459","7","Gh13","99",60023,24.0092
"11460","1","Gh14","99",9189897,3675.9588
"11461","2","Gh14","99",2549670,1019.868
"11462","3","Gh14","99",72209,28.8836
"11463","4","Gh14","99",392339,156.9356
"11464","5","Gh14","99",10600115,4240.046
"11465","6","Gh14","99",59491,23.7964
"11466","7","Gh14","99",104920,41.968
"11467","1","Gh15","99",13671891,5468.7564
"11468","2","Gh15","99",2366761,946.7044
"11469","3","Gh15","99",33866,13.5464
"11470","4","Gh15","99",1455509,582.2036
"11471","5","Gh15","99",3632410,1452.964
"11472","6","Gh15","99",52861,21.1444
"11473","7","Gh15","99",282766,113.1064
"11474","1","Gh2","99",14149873,5659.9492
"11475","2","Gh2","99",976068,390.4272
"11476","3","Gh2","99",180909,72.3636
"11477","4","Gh2","99",51015,20.406
"11478","5","Gh2","99",2459199,983.6796
"11479","6","Gh2","99",2365,0.946
"11480","7","Gh2","99",88527,35.4108
"11481","1","Gh3","99",30891981,12356.7924
"11482","2","Gh3","99",652608,261.0432
"11483","3","Gh3","99",674722,269.8888
"11484","4","Gh3","99",84717,33.8868
"11485","5","Gh3","99",1073076,429.2304
"11486","6","Gh3","99",11276,4.5104
"11487","7","Gh3","99",92708,37.0832
"11488","1","Gh4","99",23124637,9249.8548
"11489","2","Gh4","99",253565,101.426
"11490","3","Gh4","99",433609,173.4436
"11491","4","Gh4","99",47326,18.9304
"11492","5","Gh4","99",295492,118.1968
"11493","6","Gh4","99",5245,2.098
"11494","7","Gh4","99",34770,13.908
"11495","1","Gh5","99",6442300,2576.92
"11496","2","Gh5","99",749698,299.8792
"11497","3","Gh5","99",41645,16.658
"11498","4","Gh5","99",676568,270.6272
"11499","5","Gh5","99",4377549,1751.0196
"11500","6","Gh5","99",8396,3.3584
"11501","7","Gh5","99",77963,31.1852
"11502","1","Gh6","99",26224288,10489.7152
"11503","2","Gh6","99",2380217,952.0868
"11504","3","Gh6","99",313550,125.42
"11505","4","Gh6","99",577627,231.0508
"11506","5","Gh6","99",10096214,4038.4856
"11507","6","Gh6","99",84410,33.764
"11508","7","Gh6","99",356086,142.4344
"11509","1","Gh7","99",3215905,1286.362
"11510","2","Gh7","99",169745,67.898
"11511","3","Gh7","99",12017,4.8068
"11512","4","Gh7","99",206245,82.498
"11513","5","Gh7","99",293452,117.3808
"11514","6","Gh7","99",3191,1.2764
"11515","7","Gh7","99",29427,11.7708
"11516","1","Gh8","99",165463,66.1852
"11517","2","Gh8","99",10648,4.2592
"11518","3","Gh8","99",355,0.142
"11519","4","Gh8","99",8459,3.3836
"11520","5","Gh8","99",13335,5.334
"11521","6","Gh8","99",524,0.2096
"11522","7","Gh8","99",2393,0.9572
"11523","1","Gh9","99",13269314,5307.7256
"11524","2","Gh9","99",1115895,446.358
"11525","3","Gh9","99",83696,33.4784
"11526","4","Gh9","99",86687,34.6748
"11527","5","Gh9","99",3024523,1209.8092
"11528","6","Gh9","99",36903,14.7612
"11529","7","Gh9","99",68870,27.548
"11530","1","Gm1","99",7032737,2813.0948
"11531","2","Gm1","99",503185,201.274
"11532","3","Gm1","99",41956,16.7824
"11533","4","Gm1","99",322839,129.1356
"11534","5","Gm1","99",2717482,1086.9928
"11535","6","Gm1","99",2633,1.0532
"11536","7","Gm1","99",49573,19.8292
"11537","1","Gm10","99",457282,182.9128
"11538","2","Gm10","99",351382,140.5528
"11539","3","Gm10","99",10874,4.3496
"11540","4","Gm10","99",1696769,678.7076
"11541","5","Gm10","99",126217,50.4868
"11542","6","Gm10","99",25129,10.0516
"11543","7","Gm10","99",65267,26.1068
"11544","1","Gm11","99",10521603,4208.6412
"11545","2","Gm11","99",3822869,1529.1476
"11546","3","Gm11","99",161697,64.6788
"11547","4","Gm11","99",1319259,527.7036
"11548","5","Gm11","99",9553619,3821.4476
"11549","6","Gm11","99",249241,99.6964
"11550","7","Gm11","99",644208,257.6832
"11551","1","Gm12","99",9268857,3707.5428
"11552","2","Gm12","99",6401882,2560.7528
"11553","3","Gm12","99",455138,182.0552
"11554","4","Gm12","99",956065,382.426
"11555","5","Gm12","99",10900075,4360.03
"11556","6","Gm12","99",1094963,437.9852
"11557","7","Gm12","99",2853936,1141.5744
"11558","1","Gm13","99",5316003,2126.4012
"11559","2","Gm13","99",1378550,551.42
"11560","3","Gm13","99",36107,14.4428
"11561","4","Gm13","99",180642,72.2568
"11562","5","Gm13","99",2775290,1110.116
"11563","6","Gm13","99",10972,4.3888
"11564","7","Gm13","99",120089,48.0356
"11565","1","Gm14","99",7375612,2950.2448
"11566","2","Gm14","99",673768,269.5072
"11567","3","Gm14","99",48397,19.3588
"11568","4","Gm14","99",38930,15.572
"11569","5","Gm14","99",941381,376.5524
"11570","6","Gm14","99",1764,0.7056
"11571","7","Gm14","99",296385,118.554
"11572","1","Gm15","99",4917678,1967.0712
"11573","2","Gm15","99",1196547,478.6188
"11574","3","Gm15","99",14383,5.7532
"11575","4","Gm15","99",329513,131.8052
"11576","5","Gm15","99",1068554,427.4216
"11577","6","Gm15","99",3895,1.558
"11578","7","Gm15","99",3011384,1204.5536
"11579","1","Gm16","99",13321789,5328.7156
"11580","2","Gm16","99",1702813,681.1252
"11581","3","Gm16","99",54265,21.706
"11582","4","Gm16","99",454596,181.8384
"11583","5","Gm16","99",2516971,1006.7884
"11584","6","Gm16","99",8077,3.2308
"11585","7","Gm16","99",6077232,2430.8928
"11586","1","Gm17","99",2013106,805.2424
"11587","2","Gm17","99",133724,53.4896
"11588","3","Gm17","99",2375,0.95
"11589","4","Gm17","99",7751,3.1004
"11590","5","Gm17","99",24051,9.6204
"11591","6","Gm17","99",1275,0.51
"11592","7","Gm17","99",1046062,418.4248
"11593","1","Gm19","99",2117275,846.91
"11594","2","Gm19","99",519839,207.9356
"11595","3","Gm19","99",7354,2.9416
"11596","4","Gm19","99",25696,10.2784
"11597","5","Gm19","99",720951,288.3804
"11598","6","Gm19","99",19901,7.9604
"11599","7","Gm19","99",41145,16.458
"11600","1","Gm2","99",7046909,2818.7636
"11601","2","Gm2","99",42964,17.1856
"11602","3","Gm2","99",41284,16.5136
"11603","4","Gm2","99",128670,51.468
"11604","5","Gm2","99",2081104,832.4416
"11605","6","Gm2","99",0,0
"11606","7","Gm2","99",1226,0.4904
"11607","1","Gm20","99",45960,18.384
"11608","2","Gm20","99",967,0.3868
"11609","3","Gm20","99",0,0
"11610","4","Gm20","99",625,0.25
"11611","5","Gm20","99",3193,1.2772
"11612","6","Gm20","99",0,0
"11613","7","Gm20","99",101,0.0404
"11614","1","Gm21","99",2981483,1192.5932
"11615","2","Gm21","99",301002,120.4008
"11616","3","Gm21","99",39787,15.9148
"11617","4","Gm21","99",80528,32.2112
"11618","5","Gm21","99",436285,174.514
"11619","6","Gm21","99",5418,2.1672
"11620","7","Gm21","99",33134,13.2536
"11621","1","Gm22","99",880224,352.0896
"11622","2","Gm22","99",209311,83.7244
"11623","3","Gm22","99",989,0.3956
"11624","4","Gm22","99",60383,24.1532
"11625","5","Gm22","99",68900,27.56
"11626","6","Gm22","99",10551,4.2204
"11627","7","Gm22","99",1117674,447.0696
"11628","1","Gm23","99",1898995,759.598
"11629","2","Gm23","99",244641,97.8564
"11630","3","Gm23","99",372,0.1488
"11631","4","Gm23","99",34376,13.7504
"11632","5","Gm23","99",20886,8.3544
"11633","6","Gm23","99",1351,0.5404
"11634","7","Gm23","99",1234117,493.6468
"11635","1","Gm24","99",23370,9.348
"11636","2","Gm24","99",1136,0.4544
"11637","3","Gm24","99",0,0
"11638","4","Gm24","99",61,0.0244
"11639","5","Gm24","99",0,0
"11640","6","Gm24","99",0,0
"11641","7","Gm24","99",454,0.1816
"11642","1","Gm25","99",259401,103.7604
"11643","2","Gm25","99",71983,28.7932
"11644","3","Gm25","99",11846,4.7384
"11645","4","Gm25","99",10076,4.0304
"11646","5","Gm25","99",63048,25.2192
"11647","6","Gm25","99",0,0
"11648","7","Gm25","99",660204,264.0816
"11649","1","Gm26","99",605953,242.3812
"11650","2","Gm26","99",10781,4.3124
"11651","3","Gm26","99",7,0.0028
"11652","4","Gm26","99",230,0.092
"11653","5","Gm26","99",1872,0.7488
"11654","6","Gm26","99",1,0.0004
"11655","7","Gm26","99",32752,13.1008
"11656","1","Gm27","99",652817,261.1268
"11657","2","Gm27","99",13705,5.482
"11658","3","Gm27","99",12,0.0048
"11659","4","Gm27","99",429,0.1716
"11660","5","Gm27","99",1667,0.6668
"11661","6","Gm27","99",166,0.0664
"11662","7","Gm27","99",1337,0.5348
"11663","1","Gm28","99",228733,91.4932
"11664","2","Gm28","99",1847,0.7388
"11665","3","Gm28","99",0,0
"11666","4","Gm28","99",7,0.0028
"11667","5","Gm28","99",472,0.1888
"11668","6","Gm28","99",0,0
"11669","7","Gm28","99",3573,1.4292
"11670","1","Gm29","99",1257011,502.8044
"11671","2","Gm29","99",26084,10.4336
"11672","3","Gm29","99",518,0.2072
"11673","4","Gm29","99",646,0.2584
"11674","5","Gm29","99",22180,8.872
"11675","6","Gm29","99",10,0.004
"11676","7","Gm29","99",1768,0.7072
"11677","1","Gm3","99",15021011,6008.4044
"11678","2","Gm3","99",2981127,1192.4508
"11679","3","Gm3","99",216796,86.7184
"11680","4","Gm3","99",448140,179.256
"11681","5","Gm3","99",18674788,7469.9152
"11682","6","Gm3","99",6132,2.4528
"11683","7","Gm3","99",311687,124.6748
"11684","1","Gm30","99",6527993,2611.1972
"11685","2","Gm30","99",827749,331.0996
"11686","3","Gm30","99",28692,11.4768
"11687","4","Gm30","99",78164,31.2656
"11688","5","Gm30","99",457471,182.9884
"11689","6","Gm30","99",20862,8.3448
"11690","7","Gm30","99",1705841,682.3364
"11691","1","Gm31","99",1340123,536.0492
"11692","2","Gm31","99",139399,55.7596
"11693","3","Gm31","99",533,0.2132
"11694","4","Gm31","99",3760,1.504
"11695","5","Gm31","99",17877,7.1508
"11696","6","Gm31","99",126,0.0504
"11697","7","Gm31","99",1118612,447.4448
"11698","1","Gm4","99",18619657,7447.8628
"11699","2","Gm4","99",2404222,961.6888
"11700","3","Gm4","99",273873,109.5492
"11701","4","Gm4","99",474414,189.7656
"11702","5","Gm4","99",13456323,5382.5292
"11703","6","Gm4","99",4557,1.8228
"11704","7","Gm4","99",403531,161.4124
"11705","1","Gm5","99",6156378,2462.5512
"11706","2","Gm5","99",243553,97.4212
"11707","3","Gm5","99",5396,2.1584
"11708","4","Gm5","99",74560,29.824
"11709","5","Gm5","99",2082616,833.0464
"11710","6","Gm5","99",2731,1.0924
"11711","7","Gm5","99",109091,43.6364
"11712","1","Gm6","99",13662765,5465.106
"11713","2","Gm6","99",1613373,645.3492
"11714","3","Gm6","99",851696,340.6784
"11715","4","Gm6","99",172120,68.848
"11716","5","Gm6","99",8317407,3326.9628
"11717","6","Gm6","99",4662,1.8648
"11718","7","Gm6","99",106953,42.7812
"11719","1","Gm7","99",68964,27.5856
"11720","2","Gm7","99",2094,0.8376
"11721","3","Gm7","99",43,0.0172
"11722","4","Gm7","99",169,0.0676
"11723","5","Gm7","99",3103,1.2412
"11724","6","Gm7","99",0,0
"11725","7","Gm7","99",701,0.2804
"11726","1","Gm8","99",13761337,5504.5348
"11727","2","Gm8","99",4616818,1846.7272
"11728","3","Gm8","99",367652,147.0608
"11729","4","Gm8","99",3307814,1323.1256
"11730","5","Gm8","99",13468511,5387.4044
"11731","6","Gm8","99",269683,107.8732
"11732","7","Gm8","99",440425,176.17
"11733","1","Gm9","99",1089735,435.894
"11734","2","Gm9","99",492148,196.8592
"11735","3","Gm9","99",24899,9.9596
"11736","4","Gm9","99",722882,289.1528
"11737","5","Gm9","99",854842,341.9368
"11738","6","Gm9","99",44344,17.7376
"11739","7","Gm9","99",54344,21.7376
"11740","1","Gs1","99",703773,281.5092
"11741","2","Gs1","99",90456,36.1824
"11742","3","Gs1","99",4110,1.644
"11743","4","Gs1","99",25858,10.3432
"11744","5","Gs1","99",66870,26.748
"11745","6","Gs1","99",697,0.2788
"11746","7","Gs1","99",456337,182.5348
"11747","1","Gs10","99",18942734,7577.0936
"11748","2","Gs10","99",1658521,663.4084
"11749","3","Gs10","99",60696,24.2784
"11750","4","Gs10","99",1716575,686.63
"11751","5","Gs10","99",2779645,1111.858
"11752","6","Gs10","99",2947,1.1788
"11753","7","Gs10","99",2200643,880.2572
"11754","1","Gs11","99",2552410,1020.964
"11755","2","Gs11","99",895610,358.244
"11756","3","Gs11","99",54181,21.6724
"11757","4","Gs11","99",719550,287.82
"11758","5","Gs11","99",851339,340.5356
"11759","6","Gs11","99",894,0.3576
"11760","7","Gs11","99",781446,312.5784
"11761","1","Gs12","99",11743187,4697.2748
"11762","2","Gs12","99",2426992,970.7968
"11763","3","Gs12","99",79467,31.7868
"11764","4","Gs12","99",1941128,776.4512
"11765","5","Gs12","99",4701651,1880.6604
"11766","6","Gs12","99",4741,1.8964
"11767","7","Gs12","99",923055,369.222
"11768","1","Gs13","99",370882,148.3528
"11769","2","Gs13","99",207876,83.1504
"11770","3","Gs13","99",53031,21.2124
"11771","4","Gs13","99",44240,17.696
"11772","5","Gs13","99",550891,220.3564
"11773","6","Gs13","99",1131,0.4524
"11774","7","Gs13","99",4368,1.7472
"11775","1","Gs14","99",5338743,2135.4972
"11776","2","Gs14","99",1476664,590.6656
"11777","3","Gs14","99",15478,6.1912
"11778","4","Gs14","99",2332011,932.8044
"11779","5","Gs14","99",3552386,1420.9544
"11780","6","Gs14","99",6715,2.686
"11781","7","Gs14","99",482253,192.9012
"11782","1","Gs15","99",9268773,3707.5092
"11783","2","Gs15","99",1363875,545.55
"11784","3","Gs15","99",132316,52.9264
"11785","4","Gs15","99",1242861,497.1444
"11786","5","Gs15","99",3245204,1298.0816
"11787","6","Gs15","99",3532,1.4128
"11788","7","Gs15","99",86649,34.6596
"11789","1","Gs16","99",7450280,2980.112
"11790","2","Gs16","99",358906,143.5624
"11791","3","Gs16","99",37938,15.1752
"11792","4","Gs16","99",471531,188.6124
"11793","5","Gs16","99",678758,271.5032
"11794","6","Gs16","99",3901,1.5604
"11795","7","Gs16","99",14439,5.7756
"11796","1","Gs17","99",10427629,4171.0516
"11797","2","Gs17","99",54880,21.952
"11798","3","Gs17","99",11005,4.402
"11799","4","Gs17","99",36404,14.5616
"11800","5","Gs17","99",71563,28.6252
"11801","6","Gs17","99",1634,0.6536
"11802","7","Gs17","99",2308,0.9232
"11803","1","Gs18","99",3518571,1407.4284
"11804","2","Gs18","99",28114,11.2456
"11805","3","Gs18","99",2591,1.0364
"11806","4","Gs18","99",10057,4.0228
"11807","5","Gs18","99",23825,9.53
"11808","6","Gs18","99",206,0.0824
"11809","7","Gs18","99",1503,0.6012
"11810","1","Gs19","99",3334828,1333.9312
"11811","2","Gs19","99",1306000,522.4
"11812","3","Gs19","99",69184,27.6736
"11813","4","Gs19","99",1166666,466.6664
"11814","5","Gs19","99",1389102,555.6408
"11815","6","Gs19","99",4271,1.7084
"11816","7","Gs19","99",290576,116.2304
"11817","1","Gs2","99",3106872,1242.7488
"11818","2","Gs2","99",206827,82.7308
"11819","3","Gs2","99",1269,0.5076
"11820","4","Gs2","99",125548,50.2192
"11821","5","Gs2","99",277676,111.0704
"11822","6","Gs2","99",268,0.1072
"11823","7","Gs2","99",145247,58.0988
"11824","1","Gs20","99",5644480,2257.792
"11825","2","Gs20","99",2534304,1013.7216
"11826","3","Gs20","99",16096,6.4384
"11827","4","Gs20","99",2976115,1190.446
"11828","5","Gs20","99",2737175,1094.87
"11829","6","Gs20","99",2078,0.8312
"11830","7","Gs20","99",1791199,716.4796
"11831","1","Gs3","99",3909637,1563.8548
"11832","2","Gs3","99",190770,76.308
"11833","3","Gs3","99",17609,7.0436
"11834","4","Gs3","99",43263,17.3052
"11835","5","Gs3","99",72170,28.868
"11836","6","Gs3","99",78,0.0312
"11837","7","Gs3","99",122137,48.8548
"11838","1","Gs4","99",10607276,4242.9104
"11839","2","Gs4","99",2605333,1042.1332
"11840","3","Gs4","99",267229,106.8916
"11841","4","Gs4","99",1289250,515.7
"11842","5","Gs4","99",3240698,1296.2792
"11843","6","Gs4","99",28163,11.2652
"11844","7","Gs4","99",563186,225.2744
"11845","1","Gs6","99",8258405,3303.362
"11846","2","Gs6","99",2076809,830.7236
"11847","3","Gs6","99",103889,41.5556
"11848","4","Gs6","99",765717,306.2868
"11849","5","Gs6","99",1739606,695.8424
"11850","6","Gs6","99",22927,9.1708
"11851","7","Gs6","99",101352,40.5408
"11852","1","Gs7","99",5917093,2366.8372
"11853","2","Gs7","99",2342433,936.9732
"11854","3","Gs7","99",45191,18.0764
"11855","4","Gs7","99",1111582,444.6328
"11856","5","Gs7","99",2183798,873.5192
"11857","6","Gs7","99",13328,5.3312
"11858","7","Gs7","99",20522,8.2088
"11859","1","Gs8","99",4160950,1664.38
"11860","2","Gs8","99",756360,302.544
"11861","3","Gs8","99",90847,36.3388
"11862","4","Gs8","99",127465,50.986
"11863","5","Gs8","99",1256531,502.6124
"11864","6","Gs8","99",866,0.3464
"11865","7","Gs8","99",763189,305.2756
"11866","1","Gs9","99",5049694,2019.8776
"11867","2","Gs9","99",2023803,809.5212
"11868","3","Gs9","99",47543,19.0172
"11869","4","Gs9","99",1833222,733.2888
"11870","5","Gs9","99",2450887,980.3548
"11871","6","Gs9","99",2130,0.852
"11872","7","Gs9","99",6023036,2409.2144
"11873","1","NKb1","99",11593653,4637.4612
"11874","2","NKb1","99",15759,6.3036
"11875","3","NKb1","99",1159,0.4636
"11876","4","NKb1","99",9384,3.7536
"11877","5","NKb1","99",53486,21.3944
"11878","6","NKb1","99",4333,1.7332
"11879","7","NKb1","99",83,0.0332
"11880","1","NKb2","99",1503393,601.3572
"11881","2","NKb2","99",727,0.2908
"11882","3","NKb2","99",51,0.0204
"11883","4","NKb2","99",2623,1.0492
"11884","5","NKb2","99",11552,4.6208
"11885","6","NKb2","99",252,0.1008
"11886","7","NKb2","99",0,0
"11887","1","NKb3","99",102300826,40920.3304
"11888","2","NKb3","99",196557,78.6228
"11889","3","NKb3","99",19471,7.7884
"11890","4","NKb3","99",345807,138.3228
"11891","5","NKb3","99",228259,91.3036
"11892","6","NKb3","99",40529,16.2116
"11893","7","NKb3","99",2218,0.8872
"11894","1","NKb4","99",6675361,2670.1444
"11895","2","NKb4","99",7138,2.8552
"11896","3","NKb4","99",21,0.0084
"11897","4","NKb4","99",3697,1.4788
"11898","5","NKb4","99",592,0.2368
"11899","6","NKb4","99",5762,2.3048
"11900","7","NKb4","99",0,0
"11901","1","NKb5","99",21358456,8543.3824
"11902","2","NKb5","99",63612,25.4448
"11903","3","NKb5","99",14356,5.7424
"11904","4","NKb5","99",122023,48.8092
"11905","5","NKb5","99",26342,10.5368
"11906","6","NKb5","99",12205,4.882
"11907","7","NKb5","99",110,0.044
"11908","1","NKb6","99",102275487,40910.1948
"11909","2","NKb6","99",377282,150.9128
"11910","3","NKb6","99",76456,30.5824
"11911","4","NKb6","99",206652,82.6608
"11912","5","NKb6","99",113487,45.3948
"11913","6","NKb6","99",76595,30.638
"11914","7","NKb6","99",698,0.2792
"11915","1","NKl1","99",50187650,20075.06
"11916","2","NKl1","99",130010,52.004
"11917","3","NKl1","99",34704,13.8816
"11918","4","NKl1","99",104473,41.7892
"11919","5","NKl1","99",49474,19.7896
"11920","6","NKl1","99",6639,2.6556
"11921","7","NKl1","99",2174,0.8696
"11922","1","NKl2","99",20411378,8164.5512
"11923","2","NKl2","99",146594,58.6376
